A;B;C;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;24:00;T16;T24;latWGS84;loWGS84;Aangemaakt op
20150205;Licht;00-30;0;0;1;1;2;0;2;196;391;47;109;136;110;70;43;130;261;100;37;10;0;2;0;1;1644;1649;;;08/07/2016
20150205;Licht;30-50;10;2;0;1;11;52;219;312;195;423;396;315;293;392;419;326;261;419;449;314;154;100;64;37;4987;5164;;;08/07/2016
20150205;Licht;50-70;10;4;2;5;15;48;24;13;5;10;7;6;12;14;17;15;5;9;28;53;56;51;46;19;325;474;;;08/07/2016
20150205;Licht;70-90;1;0;1;1;5;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;2;3;1;5;18;;;08/07/2016
20150205;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150205;Medium;00-30;0;0;0;0;1;3;0;16;39;5;5;11;10;5;0;11;12;6;1;2;0;0;0;0;123;127;;;08/07/2016
20150205;Medium;30-50;0;1;0;0;2;6;34;36;16;38;21;30;20;23;32;28;20;22;20;16;3;1;2;0;360;371;;;08/07/2016
20150205;Medium;50-70;1;0;0;0;1;3;2;0;1;3;1;0;0;0;1;0;1;1;0;1;3;1;1;2;15;23;;;08/07/2016
20150205;Medium;70-90;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;08/07/2016
20150205;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150205;Zwaar;00-30;0;0;0;0;0;0;0;3;4;0;2;1;3;0;1;2;3;0;0;0;0;0;0;0;19;19;;;08/07/2016
20150205;Zwaar;30-50;0;0;0;0;1;2;1;5;1;5;3;1;0;5;2;2;1;1;3;1;1;0;0;0;32;35;;;08/07/2016
20150205;Zwaar;50-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150205;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150205;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150206;Licht;00-30;0;0;1;0;0;1;7;89;320;71;185;142;125;101;115;302;234;118;37;30;3;0;6;5;1879;1892;;;08/07/2016
20150206;Licht;30-50;10;8;2;2;9;43;167;383;227;461;378;341;323;353;429;272;335;453;436;460;202;123;104;59;5343;5580;;;08/07/2016
20150206;Licht;50-70;23;6;2;7;17;43;46;21;4;15;12;7;17;11;8;2;6;11;18;33;56;49;41;34;316;489;;;08/07/2016
20150206;Licht;70-90;4;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;5;17;;;08/07/2016
20150206;Licht;90-..;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;08/07/2016
20150206;Medium;00-30;0;0;0;0;0;0;1;7;21;8;10;14;11;8;8;31;15;9;3;5;1;0;0;0;152;152;;;08/07/2016
20150206;Medium;30-50;0;0;0;1;1;10;27;42;22;39;33;33;18;32;34;18;14;22;21;15;8;2;0;0;380;392;;;08/07/2016
20150206;Medium;50-70;2;0;0;0;1;5;7;2;0;0;1;0;1;0;0;0;0;2;0;0;1;0;0;2;14;24;;;08/07/2016
20150206;Medium;70-90;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;;;08/07/2016
20150206;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150206;Zwaar;00-30;0;0;0;0;0;0;0;1;7;0;1;3;0;4;0;5;1;0;0;0;0;0;0;0;22;22;;;08/07/2016
20150206;Zwaar;30-50;0;0;0;0;0;0;2;5;3;11;2;5;0;2;7;1;3;2;3;3;0;0;0;0;49;49;;;08/07/2016
20150206;Zwaar;50-70;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;08/07/2016
20150206;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150206;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150207;Licht;00-30;2;0;0;1;0;3;1;1;16;66;136;173;25;47;82;51;86;55;19;25;2;5;2;4;790;802;;;08/07/2016
20150207;Licht;30-50;41;16;10;10;3;22;53;99;334;505;553;522;460;531;540;491;506;470;376;253;123;98;111;68;5914;6195;;;08/07/2016
20150207;Licht;50-70;39;25;16;13;15;26;49;43;32;24;17;16;51;43;20;32;19;22;52;52;54;52;43;35;578;790;;;08/07/2016
20150207;Licht;70-90;1;2;3;0;2;2;1;5;0;0;0;0;0;1;0;0;0;0;0;1;1;2;1;3;11;25;;;08/07/2016
20150207;Licht;90-..;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;08/07/2016
20150207;Medium;00-30;0;0;0;0;0;0;0;1;0;3;7;2;2;2;2;1;1;2;0;3;0;0;0;0;26;26;;;08/07/2016
20150207;Medium;30-50;1;0;1;1;0;2;3;13;18;23;21;17;14;17;22;16;16;13;12;7;4;1;5;0;217;227;;;08/07/2016
20150207;Medium;50-70;0;1;1;0;1;2;1;4;0;2;1;1;0;2;0;0;0;0;1;2;2;1;0;0;17;22;;;08/07/2016
20150207;Medium;70-90;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;08/07/2016
20150207;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150207;Zwaar;00-30;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;2;;;08/07/2016
20150207;Zwaar;30-50;0;0;0;0;0;0;1;3;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;10;10;;;08/07/2016
20150207;Zwaar;50-70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;08/07/2016
20150207;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150207;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Licht;00-30;2;1;0;0;0;0;0;1;11;8;9;10;5;6;9;9;26;107;11;13;267;1;1;1;493;498;;;08/07/2016
20150208;Licht;30-50;47;34;19;17;6;13;40;62;130;216;336;397;300;324;332;245;313;289;274;262;348;160;43;14;4028;4221;;;08/07/2016
20150208;Licht;50-70;40;35;24;23;25;11;24;45;39;48;41;58;70;60;64;57;42;12;26;44;49;73;39;30;752;979;;;08/07/2016
20150208;Licht;70-90;3;5;1;3;2;2;0;1;1;0;1;0;1;0;0;1;0;0;2;0;0;1;1;1;8;26;;;08/07/2016
20150208;Licht;90-..;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;;;08/07/2016
20150208;Medium;00-30;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;4;0;0;2;0;0;0;10;11;;;08/07/2016
20150208;Medium;30-50;2;2;0;0;0;1;0;1;4;8;6;5;6;9;8;8;11;8;8;8;6;5;1;1;101;108;;;08/07/2016
20150208;Medium;50-70;1;1;1;0;0;1;0;1;2;0;0;1;0;0;1;1;0;0;0;0;1;1;0;1;8;13;;;08/07/2016
20150208;Medium;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Zwaar;00-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;3;3;;;08/07/2016
20150208;Zwaar;30-50;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3;3;;;08/07/2016
20150208;Zwaar;50-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150209;Licht;00-30;0;1;1;0;0;0;4;137;327;101;80;78;63;91;58;112;219;148;6;5;3;1;0;1;1433;1436;;;08/07/2016
20150209;Licht;30-50;6;0;4;1;14;45;153;376;218;401;365;323;298;352;443;358;273;373;367;250;130;109;67;25;4789;4951;;;08/07/2016
20150209;Licht;50-70;19;10;3;7;18;51;56;20;11;15;6;15;23;14;24;9;6;15;27;48;72;60;35;37;421;601;;;08/07/2016
20150209;Licht;70-90;8;5;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;2;2;5;33;;;08/07/2016
20150209;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;;;08/07/2016
20150209;Medium;00-30;0;0;0;0;0;1;1;12;34;8;9;9;7;2;1;5;16;8;1;0;0;0;0;0;113;114;;;08/07/2016
20150209;Medium;30-50;0;0;0;0;2;11;28;35;15;27;29;26;22;35;35;30;17;22;26;15;5;2;0;2;369;384;;;08/07/2016
20150209;Medium;50-70;0;0;0;0;0;2;8;0;1;0;5;0;0;0;0;0;0;0;2;1;0;0;1;0;17;20;;;08/07/2016
20150209;Medium;70-90;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;08/07/2016
20150209;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150209;Zwaar;00-30;0;0;0;0;0;0;0;3;6;1;1;5;1;5;1;0;1;2;0;0;0;0;0;0;26;26;;;08/07/2016
20150209;Zwaar;30-50;0;0;0;0;0;1;5;6;3;10;2;4;3;6;7;6;4;2;3;1;0;0;0;0;62;63;;;08/07/2016
20150209;Zwaar;50-70;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;;;08/07/2016
20150209;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150209;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
