A;B;C;01:00;02:00;03:00;04:00;05:00;06:00;07:00;08:00;09:00;10:00;11:00;12:00;13:00;14:00;15:00;16:00;17:00;18:00;19:00;20:00;21:00;22:00;23:00;24:00;T16;T24;latWGS84;loWGS84;Aangemaakt op
20150202;Zwaar;00-30;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;5;0;0;2;0;0;0;0;10;10;;;08/07/2016
20150202;Zwaar;30-50;0;0;0;0;0;2;0;3;5;7;3;3;3;3;4;4;3;13;4;3;2;0;2;0;60;64;;;08/07/2016
20150202;Zwaar;50-70;0;1;0;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;7;;;08/07/2016
20150202;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150202;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150203;Licht;00-30;2;0;0;1;2;2;1;29;229;17;44;112;125;132;44;115;315;203;83;272;175;2;11;21;1898;1937;;;08/07/2016
20150203;Licht;30-50;7;5;0;1;2;12;60;197;238;302;339;328;322;233;413;353;297;421;578;446;257;145;87;86;4929;5129;;;08/07/2016
20150203;Licht;50-70;20;10;3;5;4;9;26;19;1;17;14;11;17;17;15;14;5;8;8;6;39;42;35;17;259;362;;;08/07/2016
20150203;Licht;70-90;1;4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;11;;;08/07/2016
20150203;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150203;Medium;00-30;0;0;0;0;0;0;0;4;17;1;8;11;7;11;2;7;16;9;2;12;0;0;1;0;107;108;;;08/07/2016
20150203;Medium;30-50;0;1;0;1;0;7;14;35;31;39;28;33;23;29;27;24;17;19;31;13;7;2;2;2;372;385;;;08/07/2016
20150203;Medium;50-70;1;0;0;1;4;0;2;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;7;14;;;08/07/2016
20150203;Medium;70-90;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;08/07/2016
20150203;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150203;Zwaar;00-30;0;0;0;0;0;0;0;1;4;0;3;0;1;0;1;0;2;2;2;2;1;0;0;0;19;19;;;08/07/2016
20150203;Zwaar;30-50;0;0;0;0;0;1;2;5;6;4;0;2;1;3;3;1;2;4;5;2;0;2;0;0;42;43;;;08/07/2016
20150203;Zwaar;50-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150203;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150203;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150204;Licht;00-30;2;0;0;1;1;2;0;38;225;47;98;272;248;33;57;123;108;79;41;3;2;3;4;0;1377;1387;;;08/07/2016
20150204;Licht;30-50;22;12;1;2;8;9;72;191;197;345;302;224;299;380;454;472;535;541;541;406;197;175;104;44;5331;5533;;;08/07/2016
20150204;Licht;50-70;26;9;2;4;2;7;28;16;2;15;7;8;12;25;14;5;5;14;25;36;59;29;42;32;300;424;;;08/07/2016
20150204;Licht;70-90;1;4;0;0;2;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;7;14;;;08/07/2016
20150204;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150204;Medium;00-30;0;0;0;0;0;0;1;1;34;2;5;25;12;6;3;7;3;3;0;0;0;0;0;0;102;102;;;08/07/2016
20150204;Medium;30-50;1;0;0;0;1;6;9;30;22;28;38;17;22;30;37;23;28;30;22;18;5;2;1;1;361;371;;;08/07/2016
20150204;Medium;50-70;0;0;0;1;3;1;5;2;0;0;0;0;0;1;0;1;0;0;1;3;3;1;0;1;17;23;;;08/07/2016
20150204;Medium;70-90;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;08/07/2016
20150204;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150204;Zwaar;00-30;0;0;0;0;0;0;0;0;4;0;1;2;1;0;1;0;0;2;1;0;0;0;0;0;12;12;;;08/07/2016
20150204;Zwaar;30-50;0;0;0;0;0;1;1;3;3;5;1;3;3;2;6;5;6;6;2;3;0;0;0;0;49;50;;;08/07/2016
20150204;Zwaar;50-70;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;3;;;08/07/2016
20150204;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150204;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150205;Licht;00-30;0;0;2;1;1;3;1;26;221;43;36;131;117;64;55;97;350;121;43;3;5;2;0;1;1315;1323;;;08/07/2016
20150205;Licht;30-50;9;8;3;7;5;12;67;192;247;336;329;301;286;323;414;363;249;523;474;372;192;170;104;53;4838;5039;;;08/07/2016
20150205;Licht;50-70;23;7;6;2;3;9;27;12;2;11;11;8;17;19;13;13;6;5;18;50;63;66;56;38;341;485;;;08/07/2016
20150205;Licht;70-90;2;3;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;2;0;3;6;15;;;08/07/2016
20150205;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150205;Medium;00-30;0;0;0;0;0;0;0;3;20;3;4;11;11;9;1;6;17;4;1;0;0;0;0;0;90;90;;;08/07/2016
20150205;Medium;30-50;0;1;0;0;0;5;18;23;25;40;27;28;24;19;25;22;19;32;34;15;3;2;0;1;356;363;;;08/07/2016
20150205;Medium;50-70;0;1;1;1;3;2;2;2;0;0;3;0;1;0;0;1;0;0;1;1;3;1;2;0;15;25;;;08/07/2016
20150205;Medium;70-90;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;08/07/2016
20150205;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150205;Zwaar;00-30;0;0;0;0;0;0;0;0;5;0;0;2;1;0;1;1;8;1;0;0;0;0;0;0;19;19;;;08/07/2016
20150205;Zwaar;30-50;0;0;0;0;0;1;2;1;5;3;2;3;0;3;4;0;1;7;4;1;1;1;1;0;38;40;;;08/07/2016
20150205;Zwaar;50-70;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;;;08/07/2016
20150205;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150205;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150206;Licht;00-30;2;0;0;1;0;3;1;49;236;63;74;109;148;84;67;337;283;190;83;32;4;0;1;1;1760;1768;;;08/07/2016
20150206;Licht;30-50;13;2;4;4;3;11;67;176;194;323;391;320;323;337;464;238;301;423;521;412;250;127;137;95;4867;5136;;;08/07/2016
20150206;Licht;50-70;26;8;4;7;5;9;22;12;12;15;4;10;8;17;14;3;2;5;16;38;52;56;36;45;286;426;;;08/07/2016
20150206;Licht;70-90;1;2;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;17;;;08/07/2016
20150206;Licht;90-..;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;;;08/07/2016
20150206;Medium;00-30;0;0;0;0;0;0;0;2;25;5;4;9;14;5;6;22;23;16;2;2;1;0;0;0;136;136;;;08/07/2016
20150206;Medium;30-50;0;0;0;1;0;5;18;26;32;36;35;19;21;24;38;12;19;16;29;15;5;3;1;2;348;357;;;08/07/2016
20150206;Medium;50-70;1;1;0;1;2;3;4;1;0;1;1;1;1;1;0;0;0;1;1;2;2;0;1;0;16;25;;;08/07/2016
20150206;Medium;70-90;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;;;08/07/2016
20150206;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150206;Zwaar;00-30;0;0;0;0;0;0;0;2;2;0;0;0;1;2;2;2;3;2;0;0;0;0;0;0;16;16;;;08/07/2016
20150206;Zwaar;30-50;0;0;0;0;0;1;0;1;0;5;5;4;1;0;4;1;2;5;6;3;0;0;0;0;37;38;;;08/07/2016
20150206;Zwaar;50-70;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;;;08/07/2016
20150206;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150206;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150207;Licht;00-30;1;0;0;0;0;3;0;1;3;34;29;71;14;11;41;28;32;67;9;28;2;2;4;1;372;381;;;08/07/2016
20150207;Licht;30-50;59;22;23;5;8;8;24;62;227;389;446;559;509;413;455;464;533;518;461;257;165;122;125;113;5604;5967;;;08/07/2016
20150207;Licht;50-70;37;23;16;12;8;8;28;34;43;28;18;16;59;58;36;23;26;28;31;45;37;38;33;42;548;727;;;08/07/2016
20150207;Licht;70-90;0;1;4;4;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;2;1;1;1;7;20;;;08/07/2016
20150207;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150207;Medium;00-30;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;1;0;0;0;0;6;6;;;08/07/2016
20150207;Medium;30-50;0;2;1;0;1;0;3;8;20;20;20;12;17;20;16;18;12;14;16;15;5;1;1;1;217;223;;;08/07/2016
20150207;Medium;50-70;1;0;1;1;0;3;1;2;2;2;0;0;0;5;0;3;3;1;2;1;0;1;0;0;23;29;;;08/07/2016
20150207;Medium;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;;;08/07/2016
20150207;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150207;Zwaar;00-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150207;Zwaar;30-50;0;0;0;0;0;0;2;1;1;2;1;3;1;1;3;2;0;4;0;2;1;0;1;0;24;25;;;08/07/2016
20150207;Zwaar;50-70;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;;;08/07/2016
20150207;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150207;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Licht;00-30;0;6;1;0;0;1;0;0;3;6;9;17;3;8;3;2;21;425;5;14;6;2;1;2;524;535;;;08/07/2016
20150208;Licht;30-50;82;64;50;17;13;11;21;56;159;248;263;322;276;190;257;293;436;314;327;237;200;118;57;18;3717;4029;;;08/07/2016
20150208;Licht;50-70;44;36;22;21;9;11;17;30;50;62;56;56;69;50;54;70;40;4;31;28;33;37;36;21;687;887;;;08/07/2016
20150208;Licht;70-90;2;0;1;0;2;2;0;1;2;0;1;0;1;0;0;1;0;0;0;0;0;1;4;2;7;20;;;08/07/2016
20150208;Licht;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Medium;00-30;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;12;0;0;0;0;0;0;15;16;;;08/07/2016
20150208;Medium;30-50;2;1;1;0;1;0;0;0;5;4;5;4;3;7;10;9;12;6;10;8;5;3;2;0;91;98;;;08/07/2016
20150208;Medium;50-70;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;1;7;9;;;08/07/2016
20150208;Medium;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Zwaar;00-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;;;08/07/2016
20150208;Zwaar;30-50;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;08/07/2016
20150208;Zwaar;50-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;;;08/07/2016
20150208;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150208;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150209;Licht;00-30;1;0;0;1;0;1;1;55;194;31;38;163;106;62;44;108;330;222;33;3;5;3;2;0;1398;1403;;;08/07/2016
20150209;Licht;30-50;10;3;0;2;3;15;51;170;235;310;344;234;273;288;387;340;297;392;547;399;185;157;81;29;4609;4752;;;08/07/2016
20150209;Licht;50-70;10;6;4;3;7;11;26;13;8;21;10;17;20;15;19;13;3;3;10;51;47;57;49;20;333;443;;;08/07/2016
20150209;Licht;70-90;1;0;2;1;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;1;5;14;;;08/07/2016
20150209;Licht;90-..;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;08/07/2016
20150209;Medium;00-30;0;0;0;0;1;0;0;3;20;3;4;13;5;7;0;4;17;17;1;0;0;1;0;0;95;96;;;08/07/2016
20150209;Medium;30-50;0;0;0;0;0;4;14;22;29;42;34;12;17;27;20;32;16;20;31;17;7;3;2;1;343;350;;;08/07/2016
20150209;Medium;50-70;0;0;1;0;0;0;3;1;0;0;2;1;1;1;2;0;1;0;1;1;1;0;1;2;15;19;;;08/07/2016
20150209;Medium;70-90;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;;;08/07/2016
20150209;Medium;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150209;Zwaar;00-30;0;0;0;0;0;0;0;0;6;1;0;1;0;3;0;3;3;4;0;0;0;0;0;0;21;21;;;08/07/2016
20150209;Zwaar;30-50;0;0;0;0;0;2;4;6;3;4;7;4;3;8;3;7;2;5;5;4;3;1;0;0;69;71;;;08/07/2016
20150209;Zwaar;50-70;0;0;0;0;1;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;5;6;;;08/07/2016
20150209;Zwaar;70-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
20150209;Zwaar;90-..;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;08/07/2016
